keyword,count,avg_points,parent
Belden,19,0.4921052631578947,Origin
BianchiElsa,19,0.23157894736842108,Origin
Perle,19,0.3973684210526316,Origin
CellarsMerlot,19,0.38947368421052636,Origin
Simonnet-Febvre,19,0.33157894736842103,Origin
Folia,19,0.46578947368421053,Origin
Vigneau,19,0.5368421052631579,Origin
RiverPinot,19,0.39473684210526316,Origin
Josh,19,0.3263157894736842,Origin
GroveFamily,19,0.28421052631578947,Origin
Goldkap,19,0.6289473684210526,Origin
Giusti,19,0.4842105263157894,Origin
Township,19,0.46315789473684216,Origin
Jacquart,19,0.39210526315789473,Origin
Riverbend,19,0.5,Origin
Royale,19,0.4473684210526316,Origin
Vaz,19,0.37631578947368416,Origin
Aldo,19,0.6026315789473684,Origin
Ciacci,19,0.5078947368421053,Origin
Virna,19,0.4131578947368421,Origin
MondaviPrivate,19,0.2421052631578947,Origin
Fourcas,19,0.4421052631578948,Origin
Acres,19,0.5631578947368421,Origin
RidgeHigh,19,0.4263157894736842,Origin
Tardieu-LaurentVieilles,19,0.5815789473684211,Origin
CobosFelino,19,0.3684210526315789,Origin
CK,19,0.2026315789473684,Origin
Haute-Serre,19,0.5552631578947369,Origin
CosentinoThe,19,0.33421052631578946,Origin
Heinz,19,0.3815789473684211,Origin
Rows,19,0.531578947368421,Origin
Park,19,0.45526315789473687,Origin
Kuentz-BasTrois,19,0.45526315789473687,Origin
Giorgio,19,0.42894736842105263,Origin
Milieu,19,0.5973684210526315,Origin
Hecht,19,0.4473684210526316,Origin
SchramsbergBlanc,19,0.5131578947368421,Origin
Folin,19,0.3763157894736842,Origin
Castas,19,0.34210526315789475,Origin
Biondi,19,0.6263157894736843,Origin
Roriz,19,0.4131578947368421,Origin
Crossing,19,0.3026315789473684,Origin
Top,19,0.32894736842105265,Origin
Engel,19,0.4868421052631579,Origin
Mesa,19,0.45789473684210524,Origin
Carpe,19,0.40263157894736845,Origin
Cardo,19,0.5,Origin
Jamieson,19,0.4342105263157895,Origin
Lingues,19,0.4447368421052632,Origin
Ermelinda,19,0.3394736842105263,Origin
O',19,0.4342105263157895,Origin
Rotgipfler,19,0.48157894736842105,Origin
VineyardMerlot,19,0.4105263157894737,Origin
ZuccardiSerie,19,0.31842105263157894,Origin
Xarel-lo,19,0.2921052631578947,Origin
Tamber,19,0.4342105263157895,Origin
Vasse,19,0.5,Origin
Tinta,19,0.3815789473684211,Origin
Traditionnelle,19,0.45789473684210524,Origin
SignatureSignature,19,0.3815789473684211,Origin
KundeReserve,19,0.4052631578947368,Origin
Parkers,19,0.19999999999999998,Origin
Ascension,19,0.3526315789473684,Origin
Natural,19,0.41578947368421054,Origin
Piccolomini,19,0.5078947368421053,Origin
Early,19,0.33157894736842103,Origin
Soul,19,0.4394736842105263,Origin
Suga,19,0.4921052631578947,Origin
Colombaio,19,0.4131578947368421,Origin
GraysonLot,19,0.23684210526315788,Origin
Patrick,19,0.46578947368421053,Origin
American,19,0.36578947368421055,Origin
Stuhlmuller,19,0.45526315789473687,Origin
Rully,19,0.4342105263157895,Origin
EsporãoEsporão,19,0.5447368421052632,Origin
UndurragaSibaris,19,0.3763157894736842,Origin
PositasEstate,19,0.4,Origin
Tooth,19,0.5578947368421052,Origin
22,19,0.46315789473684216,Origin
Griffin,19,0.30526315789473685,Origin
Bott,19,0.3684210526315789,Origin
Viré-Clessé,19,0.3684210526315789,Origin
LapostolleCuvée,19,0.4473684210526316,Origin
Judd's,19,0.4052631578947368,Origin
EstateArt,19,0.5236842105263158,Origin
Lafitte,19,0.6210526315789474,Origin
Velha,19,0.431578947368421,Origin
MountainReserve,19,0.5368421052631579,Origin
EstateBlanc,19,0.5578947368421052,Origin
Prats,19,0.5631578947368422,Origin
Phelps,19,0.46842105263157896,Origin
Gaia,18,0.375,Origin
Martín,18,0.36944444444444446,Origin
BenessereEstate,18,0.3888888888888889,Origin
Espaço,18,0.40555555555555556,Origin
Beaune,18,0.4083333333333333,Origin
WinemakersAndreza,18,0.4305555555555556,Origin
Chorey-lès-Beaune,18,0.3333333333333333,Origin
Canalicchio,18,0.5027777777777778,Origin
Shaw,18,0.4527777777777778,Origin
Lavradores,18,0.4138888888888889,Origin
Frantin,18,0.625,Origin
Treille,18,0.3222222222222222,Origin
Shenandoah,18,0.3194444444444444,Origin
College,18,0.4138888888888889,Origin
Kuentz-BasTradition,18,0.36944444444444446,Origin
Ruinart,18,0.5805555555555555,Origin
Hölle,18,0.575,Origin
Salvatore,18,0.31666666666666665,Origin
World's,18,0.5444444444444445,Origin
AltoReserva,18,0.31666666666666665,Origin
FoursightCharles,18,0.4361111111111111,Origin
Elephant,18,0.39722222222222225,Origin
MajeureCollaboration,18,0.6027777777777777,Origin
MountsEstate,18,0.3388888888888889,Origin
Lindquist,18,0.5194444444444444,Origin
Bellefon,18,0.4583333333333333,Origin
Colter's,18,0.41111111111111115,Origin
BrancoTerra,18,0.23055555555555557,Origin
Saint-Pierre,18,0.3416666666666667,Origin
Rousse,18,0.55,Origin
OrigenReserva,18,0.275,Origin
Fabiano,18,0.41111111111111115,Origin
LeydaSingle,18,0.35555555555555557,Origin
Pont,18,0.3805555555555556,Origin
Heiligenstein,18,0.6361111111111111,Origin
Funky,18,0.13333333333333333,Origin
Cut,18,0.3861111111111111,Origin
Sekt,18,0.49444444444444446,Origin
Highway,18,0.32499999999999996,Origin
Welschriesling,18,0.5194444444444444,Origin
Noire,18,0.4305555555555556,Origin
SulCabriz,18,0.3638888888888889,Origin
Cavalier,18,0.41944444444444445,Origin
Palomino,18,0.4527777777777778,Origin
MagrezChâteau,18,0.4527777777777778,Origin
Garenne,18,0.5055555555555555,Origin
TorresSanta,18,0.2611111111111111,Origin
Ferment,18,0.3666666666666667,Origin
Glenrose,18,0.5249999999999999,Origin
Venti,18,0.39166666666666666,Origin
ChablisienneLes,18,0.5972222222222222,Origin
Forge,18,0.44999999999999996,Origin
Foundry,18,0.40555555555555556,Origin
Florian,18,0.4361111111111111,Origin
Arnaud,18,0.4083333333333334,Origin
HillThe,18,0.42500000000000004,Origin
Gap,18,0.5472222222222222,Origin
VigourouxPigmentum,18,0.27222222222222225,Origin
Klaus,18,0.5388888888888889,Origin
Hopper,18,0.5416666666666666,Origin
Codorníu,18,0.2888888888888889,Origin
Producta,18,0.2888888888888889,Origin
Philo,18,0.4,Origin
Vendimia,18,0.3944444444444445,Origin
Yangarra,18,0.41111111111111115,Origin
Clair,18,0.4138888888888889,Origin
Notte,18,0.47500000000000003,Origin
MichelleCanoe,18,0.4694444444444445,Origin
Bacio,18,0.4083333333333333,Origin
Tocai,18,0.4083333333333333,Origin
Paddock,18,0.4666666666666667,Origin
CoppolaDirector's,18,0.33888888888888885,Origin
Castiglione,18,0.5833333333333334,Origin
Maipo,18,0.4722222222222222,Origin
W.T.,18,0.5166666666666667,Origin
Aveleda,18,0.34444444444444444,Origin
Nicholson,18,0.4,Origin
Mondavi,18,0.5194444444444444,Origin
CimaLagoalva,18,0.3611111111111111,Origin
Banfi,18,0.4222222222222223,Origin
Mali,18,0.3666666666666667,Origin
VinhosRibeiro,18,0.5166666666666667,Origin
StrongReserve,18,0.44999999999999996,Origin
Varietal,18,0.275,Origin
BouchardLes,18,0.5777777777777778,Origin
l'Île,18,0.3277777777777778,Origin
ManentSecreto,18,0.29444444444444445,Origin
Sandgrube,18,0.4138888888888889,Origin
CellarsCuvée,18,0.5388888888888889,Origin
Venturini,18,0.5166666666666667,Origin
Gustafson,18,0.42500000000000004,Origin
Demoiselle,18,0.4166666666666667,Origin
Vorbourg,18,0.675,Origin
Judith,18,0.41111111111111115,Origin
CellarsPetite,18,0.3638888888888889,Origin
Raboso,18,0.30000000000000004,Origin
Baumard,18,0.5138888888888888,Origin
Puisseguin,18,0.4583333333333333,Origin
MuréClos,18,0.6527777777777778,Origin
Prälat,18,0.6083333333333333,Origin
Alberto,18,0.4277777777777778,Origin
RitaMedalla,18,0.3638888888888889,Origin
Vintner's,18,0.3416666666666667,Origin
Prieur,18,0.44166666666666665,Origin
Sante,18,0.5361111111111111,Origin
QuintayClava,18,0.28055555555555556,Origin
Pommery,18,0.39166666666666666,Origin
Pallagrello,18,0.3888888888888889,Origin
Seco,18,0.33888888888888885,Origin
Cigare,18,0.5361111111111111,Origin
Chocolate,18,0.33055555555555555,Origin
Armanino,18,0.42500000000000004,Origin
TrisaetumRibbon,18,0.6583333333333333,Origin
Dobbes,18,0.4361111111111111,Origin
PatronalesReserva,18,0.275,Origin
Cailloux,18,0.4527777777777778,Origin
HillDry,18,0.3138888888888889,Origin
Chanoine,18,0.4527777777777778,Origin
OdfjellArmador,18,0.3055555555555556,Origin
MontmayouPhebus,18,0.25555555555555554,Origin
Covey,18,0.25555555555555554,Origin
Illuminati,18,0.36944444444444446,Origin
Truett,18,0.275,Origin
Lawrence,18,0.4583333333333333,Origin
EstateThe,18,0.4861111111111111,Origin
Cottonwood,18,0.4222222222222223,Origin
Renato,18,0.5111111111111111,Origin
PonziPinot,17,0.5205882352941176,Origin
Alamos,17,0.5235294117647059,Origin
Combe,17,0.4470588235294118,Origin
Teroldego,17,0.48235294117647054,Origin
Pellegrini,17,0.3235294117647059,Origin
TalleyRincon,17,0.6088235294117647,Origin
Simon,17,0.4323529411764706,Origin
Agate,17,0.16764705882352943,Origin
ChehalemThree,17,0.4441176470588235,Origin
Lestage,17,0.45588235294117646,Origin
MordoréeLa,17,0.511764705882353,Origin
Biblia,17,0.37058823529411766,Origin
RidgeSauvignon,17,0.3058823529411765,Origin
Frankland,17,0.5088235294117647,Origin
Montrose,17,0.6323529411764706,Origin
SalenteinReserve,17,0.35000000000000003,Origin
EmaSelect,17,0.23823529411764705,Origin
10-Years-Old,17,0.4176470588235294,Origin
Seara,17,0.45,Origin
WeinbachCuvée,17,0.6352941176470589,Origin
Me,17,0.3647058823529412,Origin
Clarine,17,0.48235294117647054,Origin
ClairPioneer,17,0.4676470588235294,Origin
Tower,17,0.3058823529411765,Origin
375,17,0.5735294117647058,Origin
Azeitão,17,0.2529411764705882,Origin
Last,17,0.43235294117647055,Origin
Pino,17,0.5235294117647059,Origin
Papapietro,17,0.5147058823529411,Origin
Bay,17,0.4088235294117647,Origin
Impérial,17,0.4117647058823529,Origin
HerzogSpecial,17,0.39117647058823524,Origin
Zuri,17,0.3088235294117647,Origin
Andrews,17,0.5323529411764706,Origin
PortugalQuinta,17,0.48235294117647054,Origin
BanfiPoggio,17,0.611764705882353,Origin
Natures,17,0.39999999999999997,Origin
Pezzi,17,0.35000000000000003,Origin
WineryLimited,17,0.3852941176470588,Origin
Art,17,0.4029411764705882,Origin
Sole,17,0.2823529411764706,Origin
Highland,17,0.3088235294117647,Origin
Gadais,17,0.45294117647058824,Origin
Corvina,17,0.45588235294117646,Origin
Pez,17,0.5529411764705883,Origin
BarryThe,17,0.49411764705882355,Origin
Penley,17,0.511764705882353,Origin
Satèn,17,0.43529411764705883,Origin
ValleCoastal,17,0.3,Origin
SauvionLoire,17,0.27058823529411763,Origin
Signé,17,0.34411764705882353,Origin
Obsidian,17,0.538235294117647,Origin
Rinconada,17,0.6294117647058823,Origin
Semi-Dry,17,0.3088235294117647,Origin
Cooper,17,0.22352941176470587,Origin
CanyonEstate,17,0.4970588235294117,Origin
Spy,17,0.45588235294117646,Origin
LoosenÜrziger,17,0.5676470588235294,Origin
dell'AcateIl,17,0.42058823529411765,Origin
McCay,17,0.4441176470588235,Origin
RanchChardonnay,17,0.3,Origin
Ramos-Pinto,17,0.45294117647058824,Origin
Chambers,17,0.6470588235294118,Origin
First,17,0.3647058823529412,Origin
Stagecoach,17,0.5294117647058824,Origin
Adam,17,0.43529411764705883,Origin
Premieres,17,0.3235294117647059,Origin
Jackson,17,0.5117647058823529,Origin
Miracle,17,0.2529411764705882,Origin
Elias,17,0.5235294117647059,Origin
Ignacio,17,0.25882352941176473,Origin
Anni,17,0.5,Origin
Labégorce,17,0.5176470588235295,Origin
Sala,17,0.4411764705882353,Origin
L.A.,17,0.19705882352941176,Origin
ZuccardiQ,17,0.4147058823529412,Origin
Whitecliff,17,0.3911764705882353,Origin
MiguelCiconia,17,0.3588235294117647,Origin
Cuda,17,0.4235294117647059,Origin
Quail,17,0.3941176470588235,Origin
RequinguaToro,17,0.3264705882352941,Origin
Syrah-Mourvèdre,17,0.45,Origin
Grey,17,0.4676470588235294,Origin
Ormes,17,0.5176470588235295,Origin
Serio,17,0.4294117647058823,Origin
Marina,17,0.3764705882352941,Origin
Game,17,0.48235294117647054,Origin
FreemanPinot,17,0.5294117647058824,Origin
Naturel,17,0.4676470588235294,Origin
Paix,17,0.6088235294117647,Origin
Oxford,17,0.33529411764705885,Origin
MountainSyrah,17,0.47941176470588237,Origin
Yamhill,17,0.36764705882352944,Origin
Sand,17,0.34411764705882353,Origin
Flat,17,0.44705882352941173,Origin
Loureiro,17,0.3470588235294118,Origin
CellarsGrenache,17,0.39999999999999997,Origin
Marc,17,0.4235294117647059,Origin
VineyardOld,17,0.4647058823529412,Origin
Ciabot,17,0.4882352941176471,Origin
Nardone,17,0.43235294117647055,Origin
Good,17,0.37058823529411766,Origin
Zonin,17,0.3058823529411765,Origin
Colture,17,0.4264705882352941,Origin
Olsen,17,0.48235294117647054,Origin
FilsLe,17,0.4029411764705882,Origin
PaulaEstate,17,0.3088235294117647,Origin
WinerySauvignon,17,0.3264705882352941,Origin
Italo,17,0.3088235294117647,Origin
Moschofilero,17,0.38235294117647056,Origin
Baía,17,0.30294117647058827,Origin
Grigio),17,0.31470588235294117,Origin
Midsummer,17,0.4470588235294118,Origin
Samuel,17,0.45588235294117646,Origin
Saint-Joseph,17,0.4235294117647059,Origin
KokomoPeters,17,0.4441176470588235,Origin
Dal,17,0.45294117647058824,Origin
CrestEstate,17,0.40588235294117647,Origin
Velles,17,0.4735294117647059,Origin
GaineyLimited,17,0.5529411764705883,Origin
Northridge,17,0.5470588235294118,Origin
MondaviPinot,17,0.2882352941176471,Origin
Mocali,17,0.42058823529411765,Origin
Louise,17,0.5529411764705883,Origin
Pure,17,0.36764705882352944,Origin
Julia[+],17,0.3,Origin
EastonEstate,17,0.49411764705882355,Origin
Bret,17,0.42058823529411765,Origin
Felton,17,0.5352941176470588,Origin
Passion,17,0.3441176470588236,Origin
Adriano,17,0.49411764705882355,Origin
Re,17,0.4588235294117647,Origin
Ernie,17,0.5323529411764706,Origin
HillsSeven,17,0.5852941176470587,Origin
Claude,17,0.4588235294117647,Origin
Monastrell-Syrah,17,0.32941176470588235,Origin
Haro,17,0.3470588235294118,Origin
BundschuEstate,17,0.45588235294117646,Origin
Burnt,17,0.43529411764705883,Origin
BrancoFalcoaria,17,0.4882352941176471,Origin
Hard,17,0.37941176470588234,Origin
Dornfelder,17,0.3323529411764706,Origin
MariaPrivate,17,0.3852941176470588,Origin
BastosDona,17,0.39705882352941174,Origin
WinesCape,17,0.33235294117647063,Origin
Biecher,16,0.64375,Origin
Municipal,16,0.45937500000000003,Origin
CalliaAlta,16,0.221875,Origin
Alice,16,0.3125,Origin
Grizzly,16,0.384375,Origin
Chapel,16,0.55625,Origin
Boudreaux,16,0.54375,Origin
Bortolotti,16,0.36874999999999997,Origin
Tradicional,16,0.33125,Origin
Yering,16,0.375,Origin
ColomboLes,16,0.484375,Origin
Boundary,16,0.51875,Origin
ConcannonSelected,16,0.16875,Origin
OdfjellOrzada,16,0.434375,Origin
SelyemAllen,16,0.74375,Origin
ValleyPinot,16,0.375,Origin
Primo,16,0.465625,Origin
BillsboroSawmill,16,0.378125,Origin
Canon,16,0.5875,Origin
Gino,16,0.390625,Origin
Climat,16,0.584375,Origin
Camille,16,0.54375,Origin
Venanzio,16,0.378125,Origin
DuboeufSélection,16,0.3375,Origin
Lenoble,16,0.528125,Origin
A.R.,16,0.528125,Origin
Kuentz-BasCollection,16,0.43125,Origin
VinhosCoreto,16,0.225,Origin
FenestraSilvaspoons,16,0.3125,Origin
Bric,16,0.525,Origin
Première,16,0.48125,Origin
EstatesAltano,16,0.3875,Origin
Zierfandler,16,0.509375,Origin
Bottle,16,0.390625,Origin
Porto,16,0.39687500000000003,Origin
Palms,16,0.578125,Origin
Rosewood,16,0.646875,Origin
California,16,0.31875,Origin
MessiasQuinta,16,0.415625,Origin
CellarsBlend,16,0.575,Origin
Negrette,16,0.4,Origin
Orlando,16,0.44687499999999997,Origin
Jasper,16,0.478125,Origin
Bouscaut,16,0.559375,Origin
Ty,16,0.30625,Origin
Ringberg,16,0.4875,Origin
Gualdo,16,0.434375,Origin
ZPinot,16,0.384375,Origin
Valdobbiadene,16,0.36875,Origin
Mer,16,0.440625,Origin
JadotClos,16,0.6125,Origin
Al,16,0.553125,Origin
Viticultori,16,0.340625,Origin
Ingrid,16,0.571875,Origin
MountainVintner,16,0.5625,Origin
Associati,16,0.340625,Origin
RotierLes,16,0.45937500000000003,Origin
500,16,0.40625,Origin
Taft,16,0.246875,Origin
Other,16,0.403125,Origin
Austin,16,0.446875,Origin
Moura,16,0.478125,Origin
Barra,16,0.28125,Origin
PalaciosReserve,16,0.209375,Origin
Picudo,16,0.29375,Origin
PegaseMitsuko's,16,0.396875,Origin
Léoube,16,0.4625,Origin
LurtonPiedra,16,0.365625,Origin
VistamarSepia,16,0.240625,Origin
Roza,16,0.35,Origin
Peters,16,0.39375,Origin
Natale,16,0.334375,Origin
Nelson,16,0.38125,Origin
Kerner,16,0.459375,Origin
l'Ancienne,16,0.553125,Origin
Santi,16,0.51875,Origin
W.,16,0.56875,Origin
50,16,0.478125,Origin
OttChâteau,16,0.515625,Origin
Conterno,16,0.4375,Origin
Querce,16,0.45,Origin
Veglio,16,0.39375,Origin
Graciano,16,0.49375,Origin
SupéryEstate,16,0.4125,Origin
Cuarto,16,0.36562500000000003,Origin
OccasioDel,16,0.4375,Origin
MorandéEdición,16,0.3375,Origin
Vergelesses,16,0.55625,Origin
Sirah),16,0.41875,Origin
Klasse,16,0.47500000000000003,Origin
Slone,16,0.53125,Origin
NegraReserva,16,0.24375,Origin
100,16,0.3875,Origin
Gifford,16,0.425,Origin
For,16,0.29375,Origin
Etna,16,0.45625,Origin
Cero,16,0.278125,Origin
Jamie,16,0.53125,Origin
Heintz,16,0.54375,Origin
Venta,16,0.30625,Origin
MorandéGran,16,0.33125,Origin
Leyre-Loup,16,0.44375,Origin
StoneCapEstate,16,0.28125,Origin
R.,16,0.49375,Origin
Ciega,16,0.5875,Origin
Dunning,16,0.334375,Origin
Muna,16,0.5,Origin
Trail,16,0.5375,Origin
RanchSauvignon,16,0.340625,Origin
SopheniaReserve,16,0.315625,Origin
Monts,16,0.596875,Origin
Patache,16,0.375,Origin
IrionCuvée,16,0.35,Origin
End,16,0.49062500000000003,Origin
Jurançon,16,0.43125,Origin
Finn,16,0.378125,Origin
GuestierThomas,16,0.334375,Origin
Sister,16,0.403125,Origin
Colombini,16,0.46875,Origin
Dew,16,0.58125,Origin
Antão,16,0.38437499999999997,Origin
WineryThe,16,0.453125,Origin
Hartford,16,0.653125,Origin
Madres,16,0.425,Origin
SchneiderNiersteiner,16,0.446875,Origin
Des,16,0.415625,Origin
LoimerLangenlois,16,0.553125,Origin
Carmine,16,0.209375,Origin
JanzenBeckstoffer,16,0.6,Origin
SchugChardonnay,16,0.403125,Origin
RidgeChardonnay,16,0.159375,Origin
d'Anjou,16,0.21875,Origin
HouseCabernet,16,0.484375,Origin
Lagarde,16,0.3125,Origin
Seguin,16,0.296875,Origin
Anne,16,0.45,Origin
Bâtard-Montrachet,16,0.778125,Origin
Jessiaume,16,0.390625,Origin
Giallo,16,0.371875,Origin
Chênes,16,0.5875,Origin
KremsKremser,16,0.5,Origin
Ramage,16,0.3375,Origin
Barr,16,0.5375,Origin
MorandéReserva,16,0.24375,Origin
Gilles,16,0.478125,Origin
Sunset,16,0.303125,Origin
RecasDreambird,16,0.3125,Origin
Fiore,16,0.39375,Origin
MargauxPavillon,16,0.61875,Origin
Beaucastel,16,0.528125,Origin
BonterraMade,16,0.453125,Origin
Laurel,16,0.471875,Origin
RangeTe,16,0.465625,Origin
Final,16,0.41875,Origin
Châteaux,16,0.525,Origin
Wedell,16,0.55625,Origin
Rottland,16,0.534375,Origin
BilbainasViña,16,0.403125,Origin
Vallée,16,0.4625,Origin
Stash,16,0.45,Origin
Duval,16,0.528125,Origin
BergweilerWehlener,16,0.4625,Origin
FoxenBlock,16,0.63125,Origin
Cream,16,0.49375,Origin
Neighbors,16,0.6,Origin
Campos,16,0.2625,Origin
Henriet-Bazin,16,0.5125,Origin
CadavalVinha,16,0.284375,Origin
Deep,16,0.325,Origin
RecanatiReserve,16,0.49375,Origin
MarmandaisChâteau,16,0.35625,Origin
BianchiFamiglia,16,0.328125,Origin
WinesPinot,16,0.55,Origin
Lambrusco,16,0.275,Origin
76,16,0.48125,Origin
Vulture,16,0.459375,Origin
FarrellRochioli,16,0.646875,Origin
RothschildLe,16,0.453125,Origin
Domdechaney,16,0.584375,Origin
Kitchen,16,0.24375000000000002,Origin
Picket,15,0.2733333333333333,Origin
IndomitaDuette,15,0.25666666666666665,Origin
MercerReserve,15,0.38333333333333336,Origin
Volcanes,15,0.38,Origin
at,15,0.35,Origin
Slopes,15,0.53,Origin
CaliterraReserva,15,0.26999999999999996,Origin
MillbrookProprietor's,15,0.38333333333333336,Origin
Bolney,15,0.5399999999999999,Origin
FilsRéserve,15,0.30666666666666664,Origin
Pavie,15,0.6533333333333334,Origin
HallChardonnay,15,0.4033333333333333,Origin
Knights,15,0.5700000000000001,Origin
32,15,0.4,Origin
SchroederSaurus,15,0.26999999999999996,Origin
VolverTarima,15,0.30666666666666664,Origin
Bronca,15,0.4266666666666667,Origin
Couhins-Lurton,15,0.5366666666666667,Origin
MesaZ,15,0.4866666666666667,Origin
Rossi,15,0.41333333333333333,Origin
CayuseEn,15,0.7666666666666667,Origin
Century,15,0.43,Origin
EstateDomaine,15,0.5399999999999999,Origin
Patient,15,0.37,Origin
Sun,15,0.44,Origin
Albana,15,0.47333333333333333,Origin
Barker's,15,0.35666666666666663,Origin
MidnightEstate,15,0.28,Origin
Roberts,15,0.5066666666666666,Origin
Gigondas,15,0.43,Origin
Carneros,15,0.41333333333333333,Origin
Ausbruch,15,0.5700000000000001,Origin
MelgaçoQM,15,0.4233333333333333,Origin
Ferrari,15,0.5133333333333333,Origin
PasiniZuc,15,0.39666666666666667,Origin
Fondatore,15,0.5266666666666667,Origin
Madeleine,15,0.44666666666666666,Origin
BougrierAlain,15,0.26666666666666666,Origin
Veltliner),15,0.44666666666666666,Origin
WellingtonEstate,15,0.3233333333333333,Origin
FratelliVigna,15,0.5333333333333333,Origin
Naked,15,0.25666666666666665,Origin
DevillardLe,15,0.26999999999999996,Origin
Mitchell,15,0.4633333333333333,Origin
Simple,15,0.31333333333333335,Origin
LardyLes,15,0.5033333333333333,Origin
FamilyReserve,15,0.49333333333333335,Origin
Son,15,0.4666666666666667,Origin
Malartic-Lagravière,15,0.6566666666666666,Origin
CieVilla,15,0.3233333333333333,Origin
SignatureCabernet,15,0.2533333333333333,Origin
Cycles,15,0.23333333333333334,Origin
Slate,15,0.45,Origin
VivancoColección,15,0.39333333333333337,Origin
Adams,15,0.5333333333333333,Origin
EdwardsPinot,15,0.58,Origin
Full,15,0.49333333333333335,Origin
CreekTanzen,15,0.43333333333333335,Origin
EstateDutton,15,0.5133333333333333,Origin
Hannes,15,0.45333333333333337,Origin
TrisaetumCoast,15,0.5933333333333334,Origin
Pear,15,0.3766666666666667,Origin
Saarsteiner,15,0.59,Origin
Foothill,15,0.35,Origin
Charbono,15,0.43,Origin
Dundee,15,0.5733333333333334,Origin
VineyardsChardonnay),15,0.4533333333333333,Origin
Zina,15,0.3266666666666667,Origin
Pinhal,15,0.45,Origin
Contadi,15,0.4533333333333333,Origin
ChilcasSingle,15,0.31333333333333335,Origin
HillsSauvignon,15,0.2966666666666667,Origin
Gattinara,15,0.53,Origin
VistaThe,15,0.38333333333333336,Origin
ZoloSustainably,15,0.29333333333333333,Origin
Bel-Air,15,0.4266666666666667,Origin
Nardi,15,0.5,Origin
Winzerkeller,15,0.41333333333333333,Origin
Baiocchi,15,0.49333333333333335,Origin
Closerie,15,0.33,Origin
LafondLafond,15,0.45,Origin
Jean-Max,15,0.4166666666666667,Origin
Colombard,15,0.38,Origin
JamekRied,15,0.58,Origin
Uccelliera,15,0.5033333333333333,Origin
Site,15,0.3766666666666667,Origin
Cordero,15,0.6,Origin
SaarsteinSerrig,15,0.59,Origin
PaulsPassion,15,0.4766666666666667,Origin
Cheneau,15,0.29,Origin
Julian,15,0.3266666666666667,Origin
Passerina,15,0.31,Origin
LovingstonJosie's,15,0.36333333333333334,Origin
Lacombe,15,0.3,Origin
BarnsEstate,15,0.4966666666666667,Origin
Viejos,15,0.6133333333333333,Origin
DuBrul,15,0.5266666666666667,Origin
Edición,15,0.48000000000000004,Origin
Gilbert,15,0.25,Origin
Yves,15,0.43333333333333335,Origin
DuboeufFlower,15,0.3466666666666667,Origin
RecasDreamfish,15,0.29,Origin
Mud,15,0.43666666666666665,Origin
Francisco,15,0.2933333333333333,Origin
Condado,15,0.31666666666666665,Origin
HeinrichBlaufränkisch,15,0.48666666666666664,Origin
Mae,15,0.45,Origin
Damodes,15,0.5333333333333333,Origin
Disgorged,15,0.6233333333333333,Origin
Batasiolo,15,0.4633333333333333,Origin
RenacerPunto,15,0.41000000000000003,Origin
Jeff,15,0.3466666666666667,Origin
Rouges,15,0.45,Origin
Island,15,0.4533333333333333,Origin
Genium,15,0.48000000000000004,Origin
Collovray,15,0.45,Origin
Mercuès,15,0.5433333333333333,Origin
Dashe,15,0.33999999999999997,Origin
Lopez,15,0.38,Origin
TedeschiCapitel,15,0.46,Origin
Querceto,15,0.4033333333333333,Origin
SalenteinPortillo,15,0.26999999999999996,Origin
HendryHendry,15,0.45,Origin
Garage,15,0.4866666666666667,Origin
My,15,0.31,Origin
Tsarine,15,0.4166666666666667,Origin
MellotLa,15,0.43,Origin
Walter,15,0.48000000000000004,Origin
Peceguina,15,0.36000000000000004,Origin
EnemigoGran,15,0.6166666666666667,Origin
Adegas,15,0.4,Origin
CreekSyrah,15,0.32,Origin
CellarsRed,15,0.39666666666666667,Origin
SulCasa,15,0.51,Origin
HandCraftArtisan,15,0.35333333333333333,Origin
MãeDory,15,0.47333333333333333,Origin
MastroberardinoRadici,15,0.5866666666666667,Origin
LorentzRéserve,15,0.3266666666666667,Origin
Chiroubles,15,0.4,Origin
Pass,15,0.5066666666666667,Origin
Duboeuf,15,0.24000000000000002,Origin
Enemigo,15,0.6166666666666667,Origin
Sauvignon-Tempranillo,15,0.31,Origin
Saxon,15,0.5233333333333333,Origin
CreekOldfield,15,0.39333333333333337,Origin
BosqueGran,15,0.38333333333333336,Origin
Lupo,15,0.4966666666666667,Origin
Abadia,15,0.43,Origin
Mad,15,0.35,Origin
Foss,15,0.38333333333333336,Origin
Dama,15,0.38333333333333336,Origin
BelleneLes,15,0.5833333333333334,Origin
Laffitte,15,0.39666666666666667,Origin
Hope,15,0.35333333333333333,Origin
WillmRéserve,15,0.37,Origin
Beaumont,15,0.44,Origin
Karasi,15,0.45666666666666667,Origin
Bastide,15,0.5033333333333333,Origin
True,15,0.3766666666666667,Origin
Kennedy,15,0.30666666666666664,Origin
Malbec-Tannat,15,0.5566666666666666,Origin
Twenty,15,0.4766666666666667,Origin
15,15,0.43,Origin
Educated,15,0.26333333333333336,Origin
Guigal,15,0.5366666666666667,Origin
Fitapreta,15,0.44333333333333336,Origin
Domìni,15,0.4,Origin
Barn,15,0.51,Origin
Churchill,15,0.45666666666666667,Origin
MountainCabernet,15,0.5266666666666667,Origin
Honda,15,0.4033333333333333,Origin
Oyster,15,0.35333333333333333,Origin
